danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Dark Trap,Emo,Hiphop,Pop,Rap,RnB,Trap Metal,Underground Rap,dnb,hardstyle,psytrance,techhouse,techno,trance,trap
0.767,0.63,1,-6.976,0,0.334,0.122,0.031,0.0956,0.225,139.933,110571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.852,0.568,1,-9.202,0,0.344,0.183,0.0,0.0993,0.504,81.526,180935,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.552,0.639,1,-7.985,0,0.287,0.0422,0.0,0.351,0.425,180.115,267800,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.503,0.957,9,-4.039,1,0.0867,0.0011,0.727,0.233,0.0653,145.042,215177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.745,0.664,7,-8.004,0,0.045,0.0017,0.92,0.115,0.0367,128.007,428921,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,0.813,9,-4.199,1,0.0524,0.0006,0.106,0.103,0.062,134.026,259702,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.924,1,-6.942,0,0.0545,0.0036,0.0009,0.228,0.107,138.022,181848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.839,0.237,0,-15.698,0,0.319,0.556,0.0,0.186,0.506,133.937,118596,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,0.544,2,-11.777,1,0.274,0.285,0.0,0.327,0.2,200.038,221723,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.803,0.95,10,-7.308,1,0.0423,0.0012,0.937,0.0312,0.932,124.991,338170,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.636,0.953,11,-2.12,0,0.137,0.0697,0.0,0.306,0.535,149.977,172800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.796,0.675,2,-10.11,1,0.179,0.0082,0.784,0.0678,0.114,121.999,432787,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.492,0.709,2,-8.799,1,0.0607,0.238,0.842,0.1,0.0965,128.012,398105,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.507,0.931,11,-7.108,0,0.0377,0.0002,0.737,0.122,0.385,149.962,491958,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.502,0.992,1,-5.886,0,0.0678,0.0003,0.852,0.3,0.483,149.966,368000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.63,0.949,8,-2.902,1,0.0433,0.0337,0.888,0.0369,0.358,172.021,356262,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.432,0.863,9,-2.476,0,0.0576,0.0201,0.0001,0.189,0.15,155.011,216004,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.558,0.981,1,-1.619,1,0.0847,0.0011,0.0063,0.348,0.112,140.007,298573,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,191.9,207747,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.426,0.983,4,-2.64,0,0.0858,0.0031,0.832,0.106,0.136,174.016,270345,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.82,0.358,10,-17.604,0,0.339,0.215,0.611,0.115,0.325,156.037,140000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.433,0.712,5,-6.173,1,0.0405,0.0007,0.191,0.369,0.0346,166.17,219495,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.755,0.763,1,-1.015,1,0.245,0.0175,0.0,0.689,0.62,160.05,102060,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.787,0.664,8,-12.341,1,0.124,0.134,0.914,0.398,0.0919,134.997,469333,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.601,0.422,10,-13.364,0,0.518,0.21,0.0,0.0839,0.563,132.456,226987,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.439,0.976,8,-6.385,1,0.0511,0.0,0.385,0.313,0.421,140.008,445997,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.346,0.718,4,-4.313,0,0.0488,0.0031,0.0,0.118,0.146,148.826,198200,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0.685,1,-8.501,1,0.13,0.116,0.0014,0.0906,0.152,136.542,323125,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427,0.946,7,-2.188,1,0.0469,0.0001,0.0253,0.0604,0.237,202.61,260773,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.57,0.861,6,-2.6,0,0.179,0.0001,0.0002,0.101,0.388,188.053,125179,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.618,0.217,10,-15.372,1,0.0515,0.836,0.0002,0.538,0.0872,116.014,202103,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0.483,7,-7.619,0,0.0387,0.231,0.0048,0.104,0.134,130.047,315692,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853,0.811,6,-4.926,0,0.0646,0.0439,0.0003,0.0703,0.901,114.961,283627,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.602,0.906,7,-7.248,1,0.0546,0.0043,0.794,0.112,0.0399,140.015,548437,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.607,0.913,7,-3.304,1,0.0669,0.0001,0.0055,0.229,0.229,150.03,159421,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.478,0.917,8,-5.417,1,0.23,0.0414,0.0,0.134,0.102,140.27,224000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.865,0.658,0,-7.111,1,0.0432,0.0028,0.665,0.0829,0.059,123.999,377022,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.668,0.664,8,-4.736,1,0.0374,0.0205,0.0,0.112,0.338,114.991,265813,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.536,0.75,4,-9.821,0,0.0375,0.0309,0.0008,0.387,0.434,149.978,238500,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.654,0.644,9,-8.509,1,0.285,0.0024,0.0,0.176,0.355,99.76,212929,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.577,0.555,9,-8.968,0,0.031,0.0497,0.0461,0.13,0.0387,199.996,153600,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.799,0.546,9,-6.081,1,0.323,0.185,0.0,0.0836,0.736,150.008,182647,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.57,0.588,11,-13.324,0,0.0887,0.45,0.818,0.198,0.0391,157.894,244687,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0.543,10,-7.292,0,0.0304,0.143,0.353,0.123,0.377,150.0,249600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,0.887,7,-5.847,1,0.0706,0.0107,0.0001,0.175,0.607,149.998,228750,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.168,0.974,4,-9.116,1,0.112,0.0,0.641,0.0752,0.0943,186.848,383053,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.636,0.83,2,-5.809,0,0.0491,0.186,0.0,0.116,0.244,122.983,191954,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.633,0.843,10,-7.302,0,0.0436,0.0001,0.898,0.0994,0.135,135.013,314587,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.524,0.594,4,-11.104,0,0.0349,0.0,0.517,0.0873,0.0653,114.978,242096,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,0.924,5,-8.679,0,0.0566,0.009,0.923,0.0925,0.202,128.001,427490,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.848,0.461,8,-9.335,1,0.249,0.0088,0.0001,0.0937,0.29,140.054,124897,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0.899,8,-3.859,0,0.0553,0.0007,0.0013,0.178,0.135,173.934,255793,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.459,0.811,5,-9.924,0,0.0953,0.01,0.842,0.131,0.744,127.998,412898,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.37,0.663,6,-8.216,0,0.208,0.372,0.162,0.428,0.733,163.478,206173,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.778,0.829,9,-5.719,0,0.066,0.0235,0.593,0.11,0.122,138.026,368696,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.728,0.579,1,-9.523,1,0.296,0.0155,0.0,0.309,0.189,150.842,230496,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.744,0.385,6,-8.129,0,0.602,0.104,0.0,0.124,0.228,160.033,132000,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.699,0.985,4,-10.058,0,0.0576,0.0026,0.857,0.109,0.446,135.016,376685,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.716,0.932,7,-5.504,0,0.0377,0.0043,0.658,0.238,0.484,123.02,199039,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.615,0.979,5,-3.634,0,0.0473,0.0003,0.868,0.0371,0.446,174.001,314583,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.382,0.702,1,-5.102,1,0.0315,0.0004,0.0001,0.198,0.148,147.867,202754,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.649,0.903,10,-4.597,0,0.401,0.239,0.0,0.201,0.478,96.992,260122,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.675,0.861,0,-4.265,1,0.0655,0.0007,0.0004,0.119,0.212,159.987,121495,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.305,0.82,8,-4.988,1,0.114,0.0475,0.0016,0.196,0.164,172.935,154567,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.865,0.536,10,-8.922,1,0.358,0.354,0.0,0.0337,0.631,184.03,157721,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.543,0.935,11,-4.219,0,0.035,0.0008,0.0422,0.0605,0.113,139.994,185143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.497,0.923,2,-4.512,1,0.138,0.0028,0.0,0.158,0.663,181.074,198000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.906,0.925,2,-5.262,1,0.109,0.0024,0.0146,0.727,0.715,124.014,154839,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.618,0.814,11,-9.038,1,0.0427,0.0217,0.753,0.681,0.742,146.022,395076,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.299,0.756,11,-5.333,1,0.0413,0.0199,0.527,0.266,0.0748,174.04,231724,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.515,0.853,9,-7.819,0,0.0444,0.0037,0.912,0.0591,0.123,138.283,418253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.86,0.85,8,-7.584,1,0.504,0.393,0.0,0.118,0.904,169.976,150022,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.404,0.967,11,-4.292,1,0.0606,0.0,0.791,0.358,0.336,173.998,399280,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.829,0.714,9,-4.25,0,0.12,0.178,0.0,0.0434,0.538,134.068,204251,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.626,0.781,8,-8.561,1,0.0455,0.0481,0.845,0.111,0.221,126.001,340952,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.412,0.99,7,-4.191,1,0.0401,0.0041,0.933,0.285,0.224,139.997,297000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.612,0.711,9,-9.151,0,0.0534,0.19,0.871,0.0896,0.0721,141.99,440240,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.65,0.879,1,-1.993,0,0.071,0.0001,0.838,0.0859,0.04,174.018,312412,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.543,0.9,5,-7.147,0,0.105,0.0001,0.016,0.626,0.197,131.664,215000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.404,0.939,10,-5.298,1,0.104,0.0071,0.0,0.341,0.134,140.023,243598,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.632,0.665,6,-9.957,1,0.231,0.0782,0.0,0.108,0.199,176.01,185455,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.624,0.772,11,-8.676,0,0.0466,0.0004,0.798,0.129,0.068,129.998,398788,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.683,0.671,1,-4.716,0,0.0894,0.0036,0.0183,0.338,0.391,128.062,235332,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.81,0.901,0,-4.411,1,0.0532,0.0597,0.384,0.207,0.521,124.0,172887,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.727,0.929,8,-4.717,0,0.036,0.0125,0.232,0.035,0.626,124.982,166869,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.751,0.783,4,-3.724,1,0.0859,0.0038,0.0,0.036,0.816,119.975,202613,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.631,0.67,3,-9.829,1,0.0622,0.0223,0.138,0.358,0.0611,144.983,185491,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.649,0.414,6,-11.118,1,0.11,0.0174,0.913,0.112,0.0648,125.051,430560,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.84,0.479,6,-10.484,0,0.263,0.178,0.0016,0.307,0.627,188.206,243753,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.898,0.92,5,-7.859,1,0.0636,0.0711,0.0001,0.0908,0.875,114.343,224693,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.688,0.636,4,-3.771,1,0.0325,0.0004,0.0001,0.0967,0.474,130.012,224090,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.618,0.523,5,-8.71,0,0.0563,0.0176,0.621,0.051,0.528,138.007,403478,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.521,0.707,9,-4.101,0,0.0428,0.0327,0.0002,0.227,0.298,159.824,135021,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.682,0.615,9,-6.213,1,0.054,0.0283,0.71,0.243,0.336,139.986,366857,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.376,0.997,0,-4.832,0,0.0841,0.0003,0.182,0.816,0.0865,136.986,183991,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.49,0.614,5,-10.239,0,0.0289,0.0206,0.0,0.199,0.369,150.041,257638,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,150.48,209831,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.546,0.585,4,-7.435,0,0.13,0.105,0.0001,0.098,0.7,123.746,240053,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.407,0.879,9,-6.292,0,0.0426,0.0101,0.0,0.086,0.221,174.012,306952,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.616,0.972,0,-5.643,1,0.0601,0.0021,0.678,0.106,0.175,144.994,488276,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.487,0.9,0,-4.417,1,0.0482,0.0001,0.0,0.358,0.484,149.937,204000,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.473,0.997,2,-2.669,1,0.148,0.0001,0.882,0.299,0.346,172.016,202326,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.543,0.84,3,-4.9,1,0.354,0.0487,0.0,0.329,0.625,175.212,245573,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.796,0.877,9,-4.241,1,0.0658,0.12,0.0,0.102,0.629,104.961,194743,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.484,0.862,0,-16.96,1,0.055,0.0025,0.0866,0.691,0.22,134.754,199663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.707,0.865,0,-6.73,1,0.0577,0.0002,0.932,0.107,0.333,124.991,419400,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.433,0.996,9,-7.055,1,0.0737,0.0004,0.779,0.0281,0.271,137.999,394783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.791,0.735,5,-4.764,0,0.16,0.0427,0.0,0.134,0.497,144.985,211853,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.539,0.992,11,-2.92,0,0.592,0.36,0.0,0.407,0.317,179.604,122531,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.837,0.508,1,-11.145,1,0.359,0.0687,0.0,0.128,0.842,171.695,250750,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.844,0.707,11,-8.422,0,0.158,0.165,0.0,0.664,0.717,198.022,236768,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.777,0.867,7,-5.632,1,0.258,0.11,0.0,0.136,0.371,166.019,129750,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.677,0.708,1,-4.751,0,0.178,0.233,0.0,0.162,0.37,100.066,182551,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.764,0.271,0,-5.697,1,0.0414,0.037,0.0,0.175,0.0371,116.019,262453,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.387,0.855,11,-5.038,0,0.0396,0.0176,0.615,0.13,0.0821,129.983,280615,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469,0.588,1,-10.046,1,0.338,0.0229,0.0,0.386,0.79,113.443,224836,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.738,0.547,1,-8.998,1,0.37,0.313,0.301,0.11,0.0427,140.062,146040,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.743,10,-5.996,0,0.489,0.287,0.0,0.342,0.806,154.814,286627,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.811,0.366,11,-14.884,0,0.0947,0.0274,0.104,0.0337,0.133,121.013,416173,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.627,0.866,7,-8.715,1,0.0551,0.0099,0.801,0.0708,0.0367,137.976,445150,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.841,0.692,0,-7.522,1,0.0875,0.0893,0.0,0.0923,0.694,126.923,116145,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.745,0.759,0,-4.039,1,0.21,0.323,0.0,0.073,0.389,138.01,229616,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.571,0.968,8,-6.579,1,0.117,0.0007,0.64,0.291,0.0681,136.993,514006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.695,0.586,9,-8.238,0,0.0514,0.193,0.759,0.112,0.195,134.017,525340,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.513,0.745,5,-5.41,0,0.0337,0.0036,0.894,0.24,0.299,173.951,224630,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.474,0.797,1,-10.549,0,0.0423,0.264,0.873,0.104,0.17,131.943,297747,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.595,0.863,8,-1.335,1,0.159,0.0164,0.0,0.253,0.353,160.024,108000,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.553,0.898,0,-5.086,0,0.0357,0.0005,0.0001,0.0734,0.198,134.027,204301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.538,0.79,10,-7.234,1,0.217,0.0367,0.0,0.129,0.552,140.137,299653,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.918,0.424,0,-8.44,0,0.372,0.0074,0.0,0.0581,0.741,140.182,166222,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.717,0.436,10,-8.633,0,0.109,0.295,0.0,0.11,0.391,119.923,168493,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.703,0.959,1,-3.201,1,0.149,0.0007,0.0,0.223,0.344,150.032,262400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.546,0.48,11,-7.953,1,0.0325,0.482,0.0,0.0954,0.181,130.198,270333,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.629,0.51,1,-9.134,1,0.217,0.0184,0.0,0.154,0.0397,154.922,94000,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.623,0.73,9,-6.458,0,0.0265,0.0175,0.0051,0.761,0.447,128.046,185519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.744,0.862,7,-3.682,1,0.0727,0.105,0.0,0.327,0.556,129.949,155620,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.494,0.937,8,-5.147,1,0.2,0.0072,0.283,0.303,0.204,150.044,208400,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.695,0.645,2,-6.689,1,0.0326,0.195,0.0,0.0971,0.429,199.94,163240,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.563,0.824,10,-6.692,0,0.373,0.0665,0.0,0.135,0.614,136.822,313756,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.931,0.522,5,-6.488,1,0.177,0.0943,0.0015,0.0719,0.252,134.941,131616,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.667,0.796,0,-5.643,0,0.104,0.0079,0.871,0.122,0.304,172.046,311272,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.761,0.847,7,-3.068,1,0.0417,0.0292,0.0,0.39,0.765,91.519,284480,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.42,0.964,5,-5.166,0,0.189,0.001,0.894,0.0915,0.169,147.64,159583,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.838,0.802,5,-6.628,0,0.0432,0.0099,0.738,0.125,0.637,123.988,251613,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.518,0.782,6,-3.253,0,0.0371,0.0,0.0524,0.704,0.408,150.024,257130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.809,0.656,1,-7.607,1,0.557,0.609,0.0,0.0956,0.34,149.892,180800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.796,0.985,11,-5.065,0,0.178,0.27,0.0,0.137,0.488,134.871,118282,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.625,0.45,9,-9.985,1,0.0311,0.0776,0.0002,0.117,0.0362,185.948,206472,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0.526,0.845,8,-4.491,1,0.076,0.0131,0.0024,0.193,0.189,129.96,211846,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.884,0.618,10,-4.865,0,0.0719,0.16,0.0084,0.11,0.506,145.038,172920,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.649,0.725,1,-5.329,0,0.142,0.25,0.0,0.748,0.388,138.86,196274,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.701,0.71,9,-5.209,1,0.068,0.0013,0.0,0.32,0.138,143.971,239280,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.745,0.688,6,-9.263,0,0.103,0.264,0.0091,0.077,0.522,114.997,107750,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445,0.585,8,-10.813,1,0.157,0.613,0.0,0.169,0.896,148.775,178875,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.865,0.956,11,-1.468,0,0.278,0.381,0.0,0.0326,0.823,196.238,229720,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.584,0.973,11,-1.918,1,0.0625,0.0004,0.868,0.32,0.387,175.045,342857,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.641,0.945,7,-5.491,1,0.064,0.0,0.891,0.386,0.376,141.996,463099,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.603,0.978,11,-3.273,0,0.0769,0.0003,0.777,0.22,0.393,174.994,380006,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.686,0.979,6,-4.993,0,0.0905,0.0003,0.658,0.369,0.1,145.007,430345,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.898,0.44,0,-12.418,1,0.374,0.106,0.0,0.101,0.572,135.041,142683,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0.908,1,-6.193,0,0.0446,0.0077,0.013,0.109,0.24,128.38,359347,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.431,0.961,2,-6.598,0,0.0603,0.0002,0.207,0.368,0.163,138.001,235187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.604,0.833,0,-9.018,0,0.088,0.0035,0.271,0.889,0.16,132.976,470467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.517,0.878,9,-8.136,0,0.0374,0.0039,0.903,0.306,0.381,134.99,251079,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.711,0.778,2,-6.346,1,0.0897,0.0273,0.0,0.103,0.827,160.018,108984,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.501,0.982,6,-5.407,0,0.117,0.0088,0.0237,0.194,0.126,137.954,194782,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.941,0.676,4,-5.54,0,0.0936,0.211,0.0,0.0986,0.93,120.073,156960,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.755,0.58,6,-5.659,1,0.156,0.0257,0.0,0.188,0.503,176.668,278067,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.679,0.586,1,-3.237,1,0.0364,0.522,0.0,0.112,0.0363,180.02,170667,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.736,0.92,10,-5.389,1,0.0595,0.0036,0.334,0.279,0.192,123.996,217984,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.622,0.635,0,-6.501,0,0.0418,0.651,0.0,0.119,0.602,119.922,150017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.472,0.941,7,-6.592,1,0.0422,0.0,0.729,0.142,0.0831,142.012,561127,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.482,0.714,5,-7.281,1,0.0511,0.0096,0.135,0.292,0.0886,150.007,328800,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.67,0.98,11,-1.196,0,0.376,0.0168,0.0,0.423,0.568,150.133,241879,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.374,0.942,11,-3.793,0,0.0565,0.0439,0.849,0.0716,0.0842,174.067,431216,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
