danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.464,0.903,9,-4.072,1,0.0527,0.0023,0.0336,0.111,0.461,174.082,206891,4,dnb
0.55,0.899,5,-3.284,0,0.0458,0.0113,0.0001,0.137,0.408,125.85,170079,4,trance
0.662,0.896,5,-5.311,0,0.251,0.318,0.0,0.186,0.79,181.244,305280,4,Hiphop
0.918,0.734,11,-2.832,0,0.269,0.0296,0.0,0.191,0.608,194.088,230693,4,Hiphop
0.625,0.977,1,-0.751,1,0.139,0.0005,0.556,0.628,0.172,150.035,201600,4,trap
0.492,0.851,7,-6.047,1,0.0372,0.0234,0.0005,0.43,0.435,163.03,120153,4,Dark Trap
0.919,0.601,2,-4.911,0,0.144,0.375,0.0,0.162,0.44,190.036,101635,4,Underground Rap
0.834,0.758,10,-5.683,0,0.158,0.0278,0.0,0.167,0.465,110.038,117932,3,Underground Rap
0.577,0.734,1,-4.884,1,0.294,0.157,0.0,0.134,0.343,181.45,142041,4,Hiphop
0.771,0.934,7,-6.58,1,0.0449,0.0056,0.787,0.107,0.82,126.017,222024,4,techhouse
0.346,0.486,10,-10.272,1,0.168,0.354,0.0004,0.094,0.192,164.651,177818,4,Trap Metal
0.565,0.582,5,-6.85,0,0.0487,0.0188,0.792,0.102,0.139,130.013,169846,4,Dark Trap
0.8,0.949,11,-6.126,0,0.0629,0.0017,0.008,0.0919,0.781,128.006,231253,4,techhouse
0.618,0.45,0,-7.116,0,0.0365,0.119,0.0001,0.286,0.136,172.042,120189,4,Hiphop
0.643,0.663,0,-8.237,1,0.265,0.351,0.0,0.127,0.181,180.158,303531,4,RnB
0.439,0.901,6,-4.534,0,0.0469,0.0002,0.547,0.112,0.252,174.031,248276,4,dnb
0.718,0.921,1,-6.859,1,0.0479,0.0021,0.896,0.0972,0.264,128.998,448686,4,techno
0.397,0.89,5,-4.92,0,0.139,0.0003,0.719,0.0754,0.037,150.066,307217,4,trap
0.61,0.49,4,-10.112,0,0.0252,0.371,0.0013,0.13,0.0669,207.886,184154,3,Dark Trap
0.628,0.934,6,-6.95,0,0.0649,0.0001,0.781,0.459,0.0392,146.013,394942,4,psytrance
0.71,0.968,1,-0.444,1,0.41,0.0399,0.0,0.148,0.401,119.968,296042,4,Trap Metal
0.873,0.794,2,-7.926,1,0.087,0.0409,0.896,0.11,0.0768,132.024,350197,4,techno
0.823,0.65,2,-9.798,1,0.351,0.23,0.0,0.143,0.501,144.995,128520,4,Dark Trap
0.755,0.569,1,-7.996,1,0.05,0.0123,0.0,0.103,0.435,150.136,131500,4,Underground Rap
0.473,0.819,8,-4.398,1,0.038,0.001,0.844,0.0936,0.0741,174.041,282560,4,dnb
0.654,0.869,1,-3.951,1,0.0402,0.0923,0.0,0.151,0.71,179.992,230133,4,RnB
0.473,0.891,9,-1.921,1,0.272,0.144,0.0939,0.0826,0.17,149.811,166400,4,trap
0.645,0.546,5,-11.185,0,0.36,0.198,0.0,0.111,0.54,199.988,196436,4,Underground Rap
0.474,0.871,5,-7.37,0,0.0564,0.0152,0.0,0.0911,0.205,149.934,200029,4,hardstyle
0.671,0.691,1,-11.473,1,0.0397,0.0037,0.937,0.108,0.0392,128.024,525000,4,techno
0.717,0.606,4,-6.154,0,0.0382,0.006,0.0182,0.231,0.0351,122.009,332459,4,techhouse
0.496,0.785,7,-3.472,1,0.306,0.0328,0.0,0.0941,0.357,170.02,318360,4,Rap
0.862,0.663,0,-9.004,1,0.21,0.12,0.0,0.318,0.837,170.616,238267,4,Hiphop
0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.117,0.483,82.43,232733,4,Rap
0.557,0.825,11,-4.949,0,0.0404,0.0062,0.916,0.0898,0.261,172.009,368209,4,dnb
0.721,0.377,9,-10.597,0,0.0648,0.449,0.0,0.112,0.181,125.975,183004,4,Underground Rap
0.861,0.481,2,-7.309,1,0.343,0.125,0.0,0.0903,0.188,146.992,195736,4,Rap
0.66,0.857,11,-7.946,0,0.0565,0.0026,0.165,0.215,0.111,126.032,285857,4,techhouse
0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,191.124,222200,4,Emo
0.563,0.959,1,-3.036,1,0.0421,0.0166,0.0,0.13,0.81,137.942,199867,4,Emo
0.441,0.992,6,-4.237,1,0.0535,0.0285,0.278,0.632,0.472,140.022,233143,4,trance
0.553,0.717,7,-5.857,1,0.0318,0.0001,0.128,0.0385,0.318,127.947,233267,4,Emo
0.59,0.776,10,-5.464,0,0.318,0.0163,0.0,0.0819,0.712,163.74,297920,4,RnB
0.378,0.657,1,-6.829,0,0.0494,0.0147,0.855,0.113,0.0353,174.942,424711,4,dnb
0.622,0.492,3,-8.305,0,0.0665,0.335,0.0,0.222,0.425,126.12,265813,4,RnB
0.549,0.838,7,-8.22,1,0.0781,0.0011,0.778,0.239,0.404,132.915,356719,3,techno
0.656,0.768,3,-3.316,1,0.134,0.452,0.0,0.111,0.183,130.055,192000,4,Dark Trap
0.706,0.933,11,-2.404,0,0.0433,0.0006,0.92,0.931,0.835,130.04,120059,4,Dark Trap
0.836,0.776,4,-0.804,0,0.239,0.274,0.0,0.113,0.37,130.033,222707,4,Underground Rap
0.519,0.972,11,-3.818,0,0.193,0.0229,0.0,0.84,0.468,155.008,209559,4,hardstyle
0.404,0.501,6,-8.183,1,0.0323,0.0725,0.0,0.122,0.273,178.295,279200,4,Emo
0.529,0.908,11,-9.787,1,0.0651,0.14,0.923,0.258,0.201,134.384,314387,4,trance
0.777,0.957,11,-3.201,0,0.319,0.179,0.0,0.296,0.543,105.756,313053,4,Hiphop
0.571,0.747,7,-4.659,1,0.17,0.478,0.0,0.116,0.635,212.506,259651,4,RnB
0.608,0.718,10,-5.014,0,0.0492,0.0738,0.172,0.29,0.17,137.992,144348,4,Dark Trap
0.775,0.675,9,-8.951,1,0.132,0.0113,0.0,0.155,0.497,130.004,160060,4,Dark Trap
0.897,0.815,10,-4.227,0,0.212,0.159,0.0,0.0637,0.804,195.2,223973,4,Hiphop
0.537,0.842,6,-6.728,0,0.0377,0.0003,0.585,0.43,0.0475,128.007,213281,4,trance
0.407,0.75,6,-3.993,1,0.13,0.0183,0.0,0.299,0.356,157.365,113024,3,Trap Metal
0.78,0.913,11,-1.711,1,0.163,0.195,0.0,0.101,0.783,179.9,133333,4,Trap Metal
0.885,0.917,0,-8.014,0,0.483,0.0003,0.0592,0.138,0.322,144.985,292949,4,trap
0.496,0.529,11,-9.243,0,0.0303,0.0495,0.0,0.098,0.223,155.057,184258,4,Rap
0.618,0.654,5,-14.305,0,0.422,0.226,0.864,0.111,0.176,127.953,364098,4,techno
0.709,0.909,1,-7.978,1,0.0734,0.0002,0.769,0.0965,0.0752,135.002,396950,4,techno
0.752,0.705,1,-4.893,0,0.138,0.125,0.0,0.0919,0.694,129.966,240375,4,RnB
0.36,0.883,10,-6.31,0,0.131,0.0006,0.0693,0.1,0.309,127.987,330000,4,trance
0.57,0.973,6,-2.757,0,0.084,0.0007,0.0972,0.12,0.102,160.063,257250,4,trap
0.456,0.88,5,-2.057,1,0.0331,0.0007,0.899,0.144,0.0451,174.99,358629,4,dnb
0.639,0.917,7,-8.805,1,0.0419,0.0017,0.88,0.108,0.0509,135.005,372283,4,techno
0.633,0.873,11,-4.331,0,0.342,0.0001,0.0464,0.106,0.1,144.956,204038,4,trap
0.464,0.635,2,-4.545,0,0.0398,0.145,0.0,0.165,0.425,206.068,205113,4,RnB
0.768,0.691,11,-8.044,0,0.206,0.201,0.0,0.182,0.326,124.987,207513,4,Underground Rap
0.777,0.865,1,-5.075,1,0.0667,0.0004,0.881,0.114,0.594,125.996,373333,4,techno
0.657,0.882,0,-3.565,0,0.0456,0.247,0.002,0.112,0.179,127.994,195000,4,trance
0.883,0.803,1,-6.812,0,0.308,0.0068,0.0,0.0535,0.924,150.0,106878,4,Underground Rap
0.661,0.823,8,-3.375,0,0.303,0.0426,0.0,0.141,0.435,179.618,249605,4,Underground Rap
0.676,0.898,10,-8.939,0,0.04,0.159,0.897,0.128,0.0364,126.016,520732,4,techno
0.446,0.573,3,-5.081,1,0.0279,0.0416,0.0,0.108,0.167,135.96,213707,4,trance
0.296,0.706,0,-6.289,0,0.0474,0.553,0.0137,0.0666,0.134,150.0,214500,4,hardstyle
0.533,0.98,7,-5.03,1,0.0928,0.0001,0.444,0.817,0.371,150.003,230400,4,psytrance
0.718,0.773,6,-6.512,1,0.426,0.487,0.0,0.0926,0.764,149.714,218371,4,Underground Rap
0.957,0.631,0,-3.155,1,0.183,0.11,0.0026,0.0722,0.869,125.034,107520,4,Dark Trap
0.67,0.822,10,-8.175,1,0.0438,0.0061,0.691,0.145,0.468,128.016,210000,4,techno
0.686,0.884,2,-2.896,1,0.122,0.0254,0.716,0.0766,0.138,150.026,217704,4,trap
0.541,0.775,1,-6.726,1,0.0402,0.0009,0.899,0.127,0.0411,172.07,282627,4,dnb
0.711,0.833,0,-3.723,1,0.115,0.0075,0.0,0.106,0.392,180.032,160000,4,Hiphop
0.544,0.934,2,-9.798,0,0.0455,0.0042,0.649,0.204,0.136,130.002,215587,4,trance
0.663,0.869,7,-7.065,1,0.0493,0.0002,0.857,0.186,0.0555,145.984,532187,4,psytrance
0.646,0.445,7,-9.799,1,0.065,0.154,0.0,0.106,0.0899,143.969,173447,4,Hiphop
0.725,0.657,11,-6.065,1,0.151,0.226,0.0,0.0928,0.441,140.001,219533,4,RnB
0.747,0.32,4,-15.49,0,0.0848,0.224,0.89,0.0727,0.103,121.032,115392,4,Trap Metal
0.551,0.405,0,-12.756,0,0.0398,0.443,0.0002,0.11,0.341,135.017,274960,4,RnB
0.602,0.576,8,-7.381,1,0.0368,0.006,0.0,0.113,0.252,182.016,213682,4,RnB
0.644,0.861,11,-4.825,0,0.0482,0.0006,0.273,0.0578,0.443,131.981,425455,4,trance
0.508,0.936,5,-2.794,0,0.0417,0.05,0.0644,0.0988,0.714,150.047,288290,4,hardstyle
0.542,0.965,8,-3.591,0,0.244,0.0408,0.0,0.737,0.0872,150.083,269600,4,hardstyle
0.838,0.624,1,-4.557,0,0.228,0.0624,0.0,0.217,0.117,191.872,157587,4,Underground Rap
0.642,0.998,11,-1.984,0,0.116,0.0016,0.857,0.0718,0.893,172.065,322144,4,dnb
0.632,0.668,10,-4.466,1,0.0559,0.107,0.137,0.0961,0.0893,150.017,353600,4,hardstyle
0.431,0.915,3,-4.048,0,0.0893,0.0044,0.0,0.302,0.416,122.347,224560,4,Emo
0.711,0.492,3,-12.856,0,0.0778,0.4,0.916,0.0919,0.227,137.01,325839,4,Dark Trap
0.691,0.747,1,-5.92,1,0.354,0.404,0.0,0.164,0.663,159.99,212000,4,Underground Rap
0.964,0.595,1,-6.887,0,0.109,0.0248,0.0,0.0405,0.629,128.593,261880,4,RnB
0.717,0.614,1,-7.975,0,0.299,0.166,0.0,0.0473,0.807,174.072,158613,4,Underground Rap
0.633,0.769,6,-4.727,0,0.0362,0.0229,0.523,0.0961,0.182,173.96,313562,4,dnb
0.271,0.699,3,-7.184,0,0.0422,0.0949,0.898,0.0817,0.105,144.829,211862,4,Dark Trap
0.675,0.453,2,-10.665,1,0.241,0.0367,0.0021,0.186,0.446,154.965,153290,4,Dark Trap
0.569,0.907,9,-5.226,1,0.391,0.0148,0.0,0.0894,0.326,119.922,132630,4,Trap Metal
0.695,0.717,0,-6.292,1,0.0578,0.0049,0.373,0.102,0.186,139.988,424000,4,psytrance
0.514,0.982,6,-5.74,0,0.0499,0.0005,0.884,0.306,0.349,138.001,218230,4,trance
0.811,0.855,1,-4.479,1,0.744,0.0472,0.0,0.253,0.678,170.079,81820,4,Trap Metal
0.729,0.538,7,-9.63,1,0.152,0.0218,0.0,0.339,0.173,160.948,190380,4,Underground Rap
0.808,0.835,1,-9.153,0,0.0667,0.0001,0.727,0.0416,0.647,125.992,374594,4,techhouse
0.97,0.729,1,-8.255,1,0.349,0.0318,0.0058,0.0419,0.572,129.013,368992,4,techhouse
0.901,0.513,1,-10.029,1,0.305,0.0913,0.0,0.267,0.628,182.954,152373,4,Hiphop
0.681,0.828,6,-4.576,1,0.305,0.138,0.0,0.264,0.896,179.816,197067,4,Underground Rap
0.715,0.931,1,-6.204,1,0.0533,0.0003,0.821,0.694,0.31,140.008,452571,4,psytrance
0.584,0.71,1,-5.077,1,0.14,0.0174,0.0,0.096,0.289,140.042,163409,4,trap
0.768,0.943,1,-2.915,1,0.0503,0.0002,0.614,0.352,0.748,169.938,126757,4,Dark Trap
0.854,0.48,9,-7.388,0,0.293,0.208,0.0,0.127,0.293,86.049,160868,4,Rap
0.736,0.583,10,-6.088,1,0.109,0.0555,0.0037,0.124,0.265,134.99,371871,4,Hiphop
0.428,0.934,9,-4.061,1,0.0926,0.0001,0.0004,0.108,0.724,167.988,192427,4,Emo
0.853,0.344,5,-10.818,0,0.435,0.0714,0.0,0.11,0.456,156.105,162263,4,Underground Rap
0.568,0.982,6,-6.337,1,0.0719,0.0006,0.765,0.101,0.0443,139.991,482899,4,psytrance
0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,166.026,235133,4,RnB
0.869,0.329,1,-12.507,1,0.204,0.0374,0.383,0.1,0.382,133.997,162821,1,Dark Trap
0.667,0.72,7,-7.338,1,0.247,0.0456,0.0036,0.763,0.588,187.818,300800,4,RnB
0.446,0.924,6,-3.138,0,0.0401,0.0087,0.818,0.269,0.513,174.872,249600,4,dnb
0.506,0.535,2,-8.336,0,0.0368,0.0921,0.0016,0.81,0.116,130.024,284308,4,Dark Trap
0.758,0.796,6,-5.459,1,0.101,0.0,0.368,0.0369,0.873,122.024,385574,4,techhouse
0.936,0.339,1,-9.297,1,0.751,0.0825,0.0,0.211,0.273,105.165,120857,4,Underground Rap
0.565,0.55,8,-5.357,0,0.0397,0.0782,0.0,0.196,0.302,143.927,223347,4,Hiphop
0.585,0.875,7,-6.66,1,0.0644,0.001,0.905,0.0348,0.0713,173.967,314232,4,dnb
0.494,0.918,8,-8.854,1,0.0767,0.0028,0.835,0.0839,0.351,139.98,374580,4,techno
0.761,0.473,1,-13.048,1,0.0539,0.0431,0.868,0.0871,0.43,135.0,510679,4,psytrance
0.549,0.909,9,-6.794,0,0.0522,0.107,0.28,0.608,0.749,175.018,256500,4,dnb
0.636,0.85,6,-2.797,0,0.181,0.0096,0.0003,0.193,0.39,191.848,188925,4,Pop
0.562,0.924,6,-6.879,0,0.0623,0.0001,0.715,0.23,0.387,140.008,433714,4,psytrance
0.898,0.283,6,-12.335,0,0.356,0.319,0.0004,0.11,0.469,138.97,216520,4,Underground Rap
0.568,0.548,0,-7.479,0,0.0538,0.115,0.0001,0.156,0.38,155.062,117496,4,Underground Rap
0.289,0.904,10,-4.621,0,0.063,0.0009,0.184,0.106,0.0543,171.962,346047,4,dnb
0.337,0.981,9,-5.596,0,0.498,0.001,0.0039,0.114,0.0677,152.919,241600,4,hardstyle
0.552,0.944,1,-7.422,1,0.0405,0.0004,0.822,0.0823,0.0557,136.02,462353,4,trance
0.75,0.473,3,-7.162,1,0.18,0.598,0.0,0.27,0.49,159.972,168016,4,Dark Trap
0.373,0.972,9,-1.679,0,0.0528,0.0005,0.832,0.225,0.158,173.984,388246,4,dnb
0.7,0.825,1,-5.234,1,0.0848,0.183,0.798,0.107,0.115,130.019,247731,4,Rap
0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,180.014,249147,4,Emo
0.828,0.37,7,-7.446,0,0.264,0.487,0.0,0.119,0.557,149.95,193575,4,Rap
0.6,0.862,10,-6.071,0,0.0301,0.164,0.311,0.552,0.513,126.001,220982,4,Dark Trap
0.433,0.876,6,-4.177,0,0.218,0.0565,0.0,0.0628,0.647,175.091,172227,4,Emo
0.746,0.559,1,-5.949,1,0.27,0.0664,0.0035,0.0995,0.671,159.995,228067,4,Hiphop
0.917,0.499,2,-8.596,1,0.267,0.0166,0.0,0.254,0.397,194.974,213591,4,Hiphop
0.935,0.805,7,-4.782,1,0.225,0.0143,0.0,0.298,0.624,105.641,234360,4,Underground Rap
0.441,0.833,8,-4.935,1,0.113,0.0293,0.0,0.0796,0.305,119.885,117080,4,Dark Trap
0.698,0.94,4,-5.118,0,0.0637,0.0002,0.842,0.185,0.355,144.988,463448,4,psytrance
0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,136.382,272187,5,RnB
0.612,0.95,6,-6.758,0,0.0779,0.0452,0.861,0.64,0.187,150.043,313863,4,hardstyle
0.7,0.562,1,-12.717,1,0.0866,0.028,0.0,0.114,0.152,150.039,121592,4,Underground Rap
0.594,0.826,7,-8.958,1,0.0341,0.123,0.925,0.485,0.33,130.017,232085,4,Dark Trap
0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,203.97,199396,4,Hiphop
0.538,0.779,2,-7.806,0,0.211,0.0702,0.0012,0.123,0.451,152.97,214216,4,trap
0.696,0.818,11,-7.871,0,0.0398,0.0,0.91,0.272,0.802,140.019,450440,4,psytrance
0.688,0.568,10,-6.951,0,0.0432,0.0985,0.0,0.154,0.366,165.05,154182,4,Dark Trap
0.578,0.987,11,-3.557,0,0.358,0.0017,0.0689,0.0999,0.103,144.932,204332,4,trap
0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,192540,4,Rap
0.899,0.742,8,-5.263,1,0.082,0.0042,0.0257,0.161,0.527,145.989,107389,4,Dark Trap
0.709,0.702,2,-7.49,1,0.0714,0.0114,0.0003,0.387,0.613,123.622,166000,4,Trap Metal
0.521,0.948,0,-3.428,1,0.0437,0.0064,0.346,0.381,0.178,150.021,345600,4,hardstyle
0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,246213,4,RnB
0.505,0.935,6,-5.537,1,0.0492,0.0001,0.702,0.406,0.216,131.993,222727,4,trance
0.646,0.722,1,-4.63,1,0.0605,0.0173,0.0,0.694,0.0657,200.234,96172,4,Underground Rap
0.597,0.876,9,-5.216,0,0.08,0.0038,0.31,0.346,0.64,147.037,218250,4,hardstyle
0.693,0.961,11,-2.492,0,0.102,0.102,0.0003,0.784,0.495,123.935,203226,4,techhouse
0.756,0.53,7,-9.639,1,0.142,0.0014,0.007,0.323,0.524,159.71,274307,4,Hiphop
0.64,0.996,11,-0.675,0,0.248,0.0053,0.196,0.424,0.264,150.01,192000,4,trap
0.755,0.615,4,-8.245,1,0.0454,0.0059,0.0,0.109,0.039,105.955,215364,4,Rap
0.735,0.639,6,-7.464,0,0.247,0.295,0.0,0.108,0.695,158.865,211296,4,Hiphop
0.622,0.869,9,-7.082,0,0.04,0.0061,0.845,0.286,0.5,138.022,396535,4,trance
0.71,0.688,6,-5.392,0,0.44,0.0552,0.0,0.0775,0.617,176.114,199179,4,Underground Rap
0.473,0.992,1,-5.704,1,0.0745,0.0012,0.916,0.32,0.397,139.993,430286,4,trance
0.82,0.791,8,-5.736,1,0.324,0.372,0.0001,0.471,0.902,172.094,89293,4,Underground Rap
0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4,Emo
0.829,0.746,2,-7.405,1,0.0414,0.0091,0.866,0.107,0.412,123.017,359298,4,techhouse
0.452,0.945,5,-4.515,1,0.103,0.0373,0.0,0.22,0.504,167.95,203058,4,Emo
0.724,0.491,8,-6.024,1,0.0296,0.018,0.0,0.0887,0.383,210.092,170746,4,Pop
0.583,0.977,1,-2.778,1,0.0897,0.0014,0.0124,0.207,0.182,150.007,218607,4,trap
0.559,0.928,7,-8.448,0,0.0515,0.0041,0.908,0.0911,0.138,138.016,220435,4,trance
0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,153.82,265027,1,Hiphop
0.797,0.467,7,-9.734,1,0.0793,0.0187,0.0,0.0936,0.105,196.052,137143,4,Underground Rap
0.458,0.856,9,-4.81,1,0.0798,0.0122,0.754,0.0916,0.133,149.391,346809,4,psytrance
0.835,0.506,1,-9.543,1,0.0641,0.0337,0.154,0.092,0.145,210.042,125735,4,Trap Metal
0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,179.286,153294,1,RnB
0.523,0.966,2,-8.273,0,0.114,0.0046,0.587,0.238,0.0846,135.971,465882,4,trance
0.8,0.889,1,-7.303,1,0.0691,0.0,0.874,0.0876,0.448,124.992,461905,4,techhouse
0.694,0.711,8,-5.525,1,0.221,0.0397,0.0,0.112,0.283,138.049,127524,3,Trap Metal
0.349,0.82,2,-5.49,1,0.0648,0.0009,0.0007,0.15,0.16,175.089,245916,4,dnb
0.759,0.881,1,-11.763,0,0.0795,0.0005,0.858,0.111,0.0417,126.998,456486,4,techno
0.378,0.758,1,-6.139,1,0.296,0.0012,0.0005,0.271,0.674,113.3,134792,4,Dark Trap
0.864,0.365,8,-10.219,1,0.0655,0.187,0.0,0.116,0.0478,189.938,101172,4,Dark Trap
0.792,0.995,11,-3.495,0,0.0567,0.0066,0.767,0.0371,0.734,123.977,179032,4,techhouse
0.761,0.668,11,-11.666,0,0.0489,0.304,0.844,0.107,0.173,126.003,478167,4,techno
0.42,0.979,1,-5.399,1,0.0541,0.0001,0.869,0.128,0.129,139.992,219429,4,trance
0.701,0.556,5,-7.918,0,0.32,0.503,0.0,0.131,0.564,129.724,152373,4,Dark Trap
0.505,0.567,1,-8.863,1,0.0356,0.0002,0.689,0.151,0.0424,180.062,282697,4,Dark Trap
0.597,0.755,4,-2.209,0,0.052,0.0423,0.0,0.582,0.0467,178.292,238333,4,Hiphop
0.604,0.345,3,-10.72,0,0.0585,0.686,0.761,0.124,0.257,150.031,102464,4,Trap Metal
0.527,0.831,7,-5.553,0,0.0811,0.033,0.0004,0.381,0.196,131.772,229091,4,trance
0.411,0.991,9,-5.859,0,0.0761,0.0005,0.94,0.88,0.176,137.994,231826,4,trance
0.769,0.577,2,-7.48,1,0.0454,0.0657,0.0,0.0577,0.359,153.824,256680,4,Hiphop
0.468,0.325,1,-8.267,1,0.245,0.115,0.726,0.109,0.0387,191.186,90645,3,Dark Trap
0.452,0.654,11,-5.029,0,0.0894,0.011,0.0,0.115,0.141,165.054,116398,4,Hiphop
0.683,0.89,7,-6.738,1,0.0393,0.0003,0.103,0.404,0.158,125.007,219840,4,techhouse
0.435,0.977,10,-2.081,0,0.109,0.0594,0.0,0.0674,0.301,153.092,213041,4,hardstyle
0.569,0.891,4,-4.739,1,0.0492,0.0753,0.0018,0.118,0.509,173.956,237315,4,dnb
0.661,0.573,8,-8.407,0,0.0425,0.0835,0.0,0.107,0.347,164.064,175503,4,Dark Trap
0.65,0.963,1,-6.031,1,0.0431,0.0,0.804,0.78,0.228,148.017,426040,4,psytrance
0.577,0.931,7,-5.739,0,0.0507,0.232,0.0008,0.336,0.149,150.058,251200,4,hardstyle
0.841,0.739,11,-5.111,0,0.206,0.151,0.0001,0.0897,0.571,171.782,272507,4,Hiphop
0.778,0.856,11,-11.12,0,0.0536,0.0,0.913,0.112,0.247,123.002,375445,4,techno
0.736,0.987,7,-5.468,1,0.0599,0.0348,0.766,0.0822,0.672,125.009,215040,4,techhouse
0.766,0.966,7,-9.687,1,0.0696,0.0434,0.882,0.109,0.236,139.991,364878,3,techno
0.437,0.92,11,-7.298,0,0.0469,0.0018,0.484,0.365,0.178,135.983,236522,4,trance
0.691,0.324,4,-9.711,0,0.0351,0.942,0.0002,0.098,0.218,189.9,112918,4,Dark Trap
0.613,0.857,2,-2.906,1,0.118,0.005,0.002,0.709,0.0874,174.965,308914,4,dnb
0.493,0.938,9,-3.355,0,0.043,0.128,0.0044,0.328,0.208,150.015,245942,4,hardstyle
0.812,0.717,0,-9.328,1,0.0616,0.0,0.0006,0.101,0.827,141.996,231732,4,Dark Trap
0.247,0.933,9,-7.882,0,0.0745,0.0339,0.721,0.292,0.142,150.015,181351,4,hardstyle
0.711,0.643,5,-5.385,0,0.337,0.0789,0.0,0.13,0.524,175.837,174650,4,Underground Rap
0.946,0.396,10,-8.458,1,0.476,0.272,0.0,0.129,0.693,120.091,209747,4,Rap
0.852,0.691,6,-5.175,0,0.139,0.0375,0.0,0.0517,0.658,122.23,174653,4,Underground Rap
0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,185.996,219467,4,Pop
0.77,0.853,10,-3.849,0,0.221,0.0042,0.001,0.0936,0.615,164.037,135732,4,Trap Metal
0.458,0.912,5,-3.666,1,0.0618,0.0175,0.0,0.363,0.611,104.526,257760,4,Emo
0.549,0.56,6,-7.908,0,0.423,0.536,0.0,0.0719,0.251,136.509,253825,4,Underground Rap
0.9,0.52,6,-5.059,0,0.335,0.0073,0.0,0.122,0.369,150.07,130000,4,Dark Trap
0.767,0.942,9,2.185,0,0.0967,0.0032,0.846,0.0602,0.632,174.966,271543,4,dnb
0.613,0.724,1,-4.797,1,0.338,0.0001,0.0,0.114,0.37,120.452,110061,5,Dark Trap
0.586,0.941,5,-2.757,0,0.0433,0.0073,0.08,0.0852,0.219,150.02,196800,4,hardstyle
0.496,0.54,8,-11.134,0,0.0502,0.21,0.37,0.116,0.176,139.799,223929,4,Dark Trap
0.779,0.939,9,-6.269,0,0.0487,0.0415,0.0967,0.0914,0.504,125.024,185000,4,techhouse
0.531,0.827,7,-3.72,1,0.0361,0.0135,0.0001,0.105,0.207,149.89,217625,4,hardstyle
0.437,0.924,6,-2.048,1,0.0552,0.0005,0.0323,0.144,0.0994,174.004,340140,4,dnb
0.787,0.507,2,-10.487,1,0.0977,0.206,0.0006,0.102,0.333,121.986,102766,4,Underground Rap
0.444,0.995,4,-5.81,0,0.08,0.0001,0.386,0.499,0.386,139.977,382287,4,trance
0.623,0.604,11,-7.688,0,0.0394,0.0065,0.7,0.075,0.208,125.0,358145,4,techhouse
0.577,0.84,11,-6.956,0,0.0386,0.0095,0.342,0.191,0.125,143.989,246680,4,Dark Trap
0.779,0.676,11,-9.895,0,0.0618,0.0011,0.923,0.111,0.0359,130.002,355181,4,techno
0.338,0.473,7,-6.291,1,0.0326,0.0042,0.0005,0.0779,0.163,120.091,208000,4,Dark Trap
0.661,0.871,8,-1.609,0,0.264,0.0028,0.859,0.123,0.157,172.019,284651,4,dnb
0.812,0.874,6,-6.015,0,0.0905,0.109,0.0,0.214,0.47,120.025,229973,4,RnB
0.81,0.706,1,-6.17,0,0.629,0.0481,0.0,0.212,0.145,140.028,329170,4,trap
0.902,0.411,1,-5.311,1,0.217,0.176,0.0,0.119,0.667,168.14,341427,4,Underground Rap
0.647,0.984,1,-6.851,1,0.0746,0.0011,0.649,0.287,0.465,145.003,492477,4,psytrance
0.897,0.737,11,-7.264,1,0.181,0.027,0.0,0.125,0.553,147.063,130690,4,Underground Rap
0.5,0.939,11,-1.559,0,0.172,0.0014,0.0001,0.836,0.187,144.982,170031,4,trap
0.72,0.629,0,-8.04,0,0.219,0.0093,0.0,0.108,0.64,139.966,219562,4,Underground Rap
0.419,0.986,8,-6.079,1,0.0565,0.0001,0.327,0.343,0.105,138.012,227391,4,trance
0.696,0.832,8,-5.214,0,0.0745,0.0406,0.907,0.0839,0.171,174.982,407314,4,dnb
0.784,0.71,4,-8.753,0,0.0441,0.0,0.863,0.0855,0.037,128.004,495000,4,techno
0.466,0.858,6,-9.948,1,0.0462,0.0308,0.0349,0.3,0.314,138.019,348173,4,trance
0.5,0.834,9,-4.01,1,0.0311,0.138,0.586,0.238,0.101,124.987,256320,4,Dark Trap
0.598,0.979,1,-3.694,1,0.0876,0.0001,0.889,0.126,0.543,145.987,435013,4,psytrance
0.737,0.748,10,-9.112,0,0.0378,0.066,0.907,0.0752,0.0369,123.999,433957,4,techno
